name,Regression_Owner
cdp.stargate.storage_policy.compliance.test_storage_compliance.TestStorageCompliance.test_storage_compliance___pc_pe_clone,Shilpa
manageability.v4.storage_container.test_sdk_sc_stats.TestContainerStatsV4SDK.test_stats,Shilpa
manageability.v4.storage_container.test_container_api.TestContainerV4Api.test_sc_crud___negative_with_async_process,Shilpa
manageability.v4.rbac.test_container_v4_rbac_api.TestContainerV4Api.test_container_grbac,Shilpa
cdp.stargate.storage_policy.api.test_storage_policy.TestStoragePolicy.test_storage_policy___cud,Shilpa
cdp.stargate.storage_policy.default_storage_policy.test_default_storage_policy.TestDSP.test_default_storage_policy,Shilpa
cdp.stargate.volume_group.negative.test_vg_v4_api_negative.TestVGV4ApiNegative.test_volume_invalid_licensing_field,Shilpa
cdp.stargate.erasure_code.test_erasure_egroup_ei_mixed_io_integrity.ECEgroupEIMixedIOIntegrityTest~~~AES.test_io_integrity,Shilpa
manageability.v4.disk.test_disk_api.TestDiskV4Api.test_disk_list_filter_with_schema,Shilpa
manageability.v4.disk.test_disk_api.TestDiskV4Api.test_disk_list_with_sort,Shilpa
manageability.v4.disk.test_disk_api.TestDiskV4Api.test_disk_list_with_select,Shilpa
manageability.v4.disk.test_disk_api.TestDiskV4Api.test_disk_list_with_filter,Shilpa
manageability.v4.disk.test_disk_api.TestDiskV4Api.test_disk_list,Shilpa
manageability.v4.disk.test_disk_api.TestDiskV4Api.test_disk_get_wrong_diskid,Shilpa
manageability.v4.disk.test_disk_api.TestDiskV4Api.test_disk_get_stats_with_start_time_end_time,Shilpa
manageability.v4.disk.test_disk_api.TestDiskV4Api.test_disk_get_stats,Shilpa
manageability.v4.disk.test_disk_api.TestDiskV4Api.test_disk_get,Shilpa
manageability.v4.disk.test_disk_rbac.TestDiskRbacApi.test_disk_list,Shilpa
manageability.v4.disk.test_disk_rbac.TestDiskRbacApi.test_disk_get_stats,Shilpa
manageability.v4.disk.test_disk_rbac.TestDiskRbacApi.test_disk_get,Shilpa
manageability.v4.storage_container.test_sdk_sc_stats.TestContainerStatsV4SDK.test_current_stats,Shilpa
manageability.v4.storage_container.test_sdk_sc_crud.TestContainerV4SDK.test_sc_crud,Shilpa
manageability.v4.rbac.test_container_v4_rbac_api.TestContainerV4Api.test_container_rbac,Shilpa
manageability.v4.storage_container.test_container_lrio.ContainerLRIOTest.test_container_lrio___async_proc_enable,Shilpa
manageability.v4.storage_container.test_container_api.TestContainerV4Api.test_storage_container_vdisk___async_proc_enable,Shilpa
manageability.v4.storage_container.test_container_api.TestContainerV4Api.test_sc_100_crud___async_proc_enable,Shilpa
manageability.v4.storage_container.test_container_api.TestContainerV4Api.test_sc_crud_parallel___async_proc_enable,Shilpa
manageability.v4.storage_container.test_container_api.TestContainerV4Api.test_storage_container_events___async_proc_enable,Shilpa
cdp.stargate.erasure_code.test_ec_mixed_snapshot_io_integrity.ECMixedSnapshotIOIntegrityTest~~~Encryption.test_io_integrity___ft2,Shilpa
cdp.stargate.erasure_code.test_ec_mixed_snapshot_io_integrity.ECMixedSnapshotIOIntegrityTest~~~Encryption.test_ei_io_integrity___ft2,Shilpa
cdp.stargate.erasure_code.test_ec_mixed_snapshot_io_integrity.ECMixedSnapshotIOIntegrityTest.test_ei_io_integrity___ft2,Shilpa
cdp.stargate.erasure_code.test_ec_mixed_io_integrity.ECMixedIOIntegrityTest~~~Inline_EC.test_io_integrity_remove_add_node___ec_off_at_end,Shilpa
cdp.stargate.erasure_code.test_ec_mixed_io_integrity.ECMixedIOIntegrityTest~~~Inline_EC.test_io_integrity_remove_add_node,Shilpa
cdp.stargate.erasure_code.test_ec_mixed_io_integrity.ECMixedIOIntegrityTest~~~Inline_EC.test_io_integrity___ft2,Shilpa
cdp.stargate.erasure_code.test_ec_mixed_io_integrity.ECMixedIOIntegrityTest~~~Inline_EC.test_ei_io_integrity___ft2,Shilpa
cdp.stargate.erasure_code.test_ec_mixed_io_integrity.ECMixedIOIntegrityTest.test_io_integrity_remove_add_node___ec_off_at_end,Shilpa
cdp.stargate.erasure_code.test_ec_mixed_io_integrity.ECMixedIOIntegrityTest.test_io_integrity___ft2,Shilpa
cdp.stargate.erasure_code.test_ec_mixed_io_integrity.ECMixedIOIntegrityTest.test_ei_io_integrity___ft2,Shilpa
cdp.stargate.erasure_code.erasure_recode.test_erasure_recode_io_integrity.ECRecodeIOIntegrityTest~~~Inline_EC.test_io_integrity___node_down,Shilpa
cdp.stargate.erasure_code.erasure_recode.test_erasure_recode_io_integrity.ECRecodeIOIntegrityTest.test_io_integrity___node_down,Shilpa
cdp.stargate.storage_policy.compression.test_sp_compression.TestSPCompression.test_compression___ctr_flipped,Shilpa
mercury.ncc.test_ncc_check.TestNccCheck.test_ncc_fanout_check,Shilpa
cdp.stargate.qos_policy.vm_throttling.test_qos_policy.TestQOSPolicy.test_policy_crud___disk_add_remove_esx,Shilpa
cdp.stargate.qos_policy.vm_throttling.test_qos_policy.TestQOSPolicy.test_policy_advance___snapshot_esx,Shilpa
cdp.stargate.qos_policy.vm_throttling.test_qos_policy.TestQOSPolicy.test_policy_advance___migration_error_injection_esx,Shilpa
cdp.stargate.storage_policy.encryption.test_sp_encryption.TestSPEncryption.test_encryption___stargate_curator_encryption_always_not_on,Shilpa
cdp.stargate.storage_policy.compression.test_sp_compression.TestSPCompression.test_compression___no_cache_stargate_curator,Shilpa
cdp.stargate.storage_policy.api.test_storage_policy.TestStoragePolicy.test_storage_policy___pc_clone_instant,Shilpa
cdp.stargate.storage_policy.encryption.test_sp_encryption.TestSPEncryption.test_encryption___stargate_curator_interOP_legacy,Shilpa
cdp.stargate.storage_policy.api.test_storage_policy.TestStoragePolicy.test_storage_policy___negative_create_update_with_multi_scope_filter_incorrect_entity_filter_incorrect_scope_filter_category_category_value,Shilpa
cdp.stargate.storage_policy.api.test_storage_policy.TestStoragePolicy.test_storage_policy___multiple_policies_on_common_entity_via_multiple_categories,Shilpa
cdp.stargate.dedup.test_on_disk_dedup_enabled.OnDiskDedupEnabledTest.test_dedup_ratio___map3_conversion,Shilpa
manageability.ui.pc.qos.test_qos.QOSTest.test_set_throughput_for_single_vm,Shilpa
manageability.ui.pc.qos.test_qos.QOSTest.test_set_qos_batch_action_with_partial_override,Shilpa
manageability.ui.pc.qos.test_qos.QOSTest.test_set_iops_for_single_vm,Shilpa
manageability.ui.pc.qos.test_qos.QOSTest.test_set_invalid_iops_for_single_vm,Shilpa
manageability.ui.pc.qos.test_qos.QOSTest.test_remove_qos_attribute_for_single_vm,Shilpa
manageability.ui.pc.qos.test_qos.QOSTest.test_remove_qos_attribute_batch_action_with_full_override,Shilpa
manageability.ui.pc.qos.test_qos.QOSTest.test_override_dialog_when_qos_is_set_on_multiple_vms,Shilpa
manageability.ui.pc.qos.test_qos.QOSTest.test_iops_tp_relationship_table_show_details,Shilpa
cdp.stargate.storage_policy.compliance.test_storage_compliance.TestStorageCompliance.test_storage_compliance___with_vg,Shilpa
cdp.stargate.storage_policy.compliance.test_storage_compliance.TestStorageCompliance.test_storage_compliance___update_non_compliance_attr,Shilpa
cdp.stargate.storage_policy.compliance.test_storage_compliance.TestStorageCompliance.test_storage_compliance___rf_invalid_configs,Shilpa
cdp.stargate.storage_policy.compliance.test_storage_compliance.TestStorageCompliance.test_storage_compliance___recovery_point_clone_vm_on_pc,Shilpa
cdp.stargate.storage_policy.compliance.test_storage_compliance.TestStorageCompliance.test_storage_compliance___protection_domain_restore_entities_via_clone,Shilpa
cdp.stargate.storage_policy.compliance.test_storage_compliance.TestStorageCompliance.test_storage_compliance___protection_domain_in_place_restore_entities,Shilpa
cdp.stargate.storage_policy.compliance.test_storage_compliance.TestStorageCompliance.test_storage_compliance___policy_conflict,Shilpa
cdp.stargate.storage_policy.compliance.test_storage_compliance.TestStorageCompliance.test_storage_compliance___encryption,Shilpa
cdp.stargate.storage_policy.compliance.test_storage_compliance.TestStorageCompliance.test_storage_compliance___disk_types,Shilpa
cdp.stargate.storage_policy.compliance.test_storage_compliance.TestStorageCompliance.test_storage_compliance___compression_inline_postProcess,Shilpa
cdp.stargate.erasure_code.aesdb_corrupt.test_erasure_aesdb_corrupt.ErasureAESDBCorrupt.test_erasure_aesdb_corrupt___truncate_manifest_ft2,Shilpa
cdp.stargate.erasure_code.erasure_decode.test_erasure_decode_io_integrity.ErasureDecodeIOIntegrity~~~Inline_EC.test_erasure_decode_io_integrity___ft2,Shilpa
cdp.stargate.erasure_code.erasure_decode.test_erasure_decode_io_integrity.ErasureDecodeIOIntegrity~~~Inline_EC.test_erasure_component_ei_decode_io_integrity___ft2,Shilpa
cdp.stargate.erasure_code.erasure_decode.test_erasure_decode_io_integrity.ErasureDecodeIOIntegrity.test_erasure_decode_io_integrity___ft2,Shilpa
cdp.stargate.erasure_code.erasure_decode.test_erasure_decode_io_integrity.ErasureDecodeIOIntegrity.test_erasure_component_ei_decode_io_integrity___ft2,Shilpa
cdp.stargate.erasure_code.test_erasure_on_off_io_integrity.ErasureOnOffIOIntegrityTest~~~Inline_EC.test_erasure_on_off_io_integrity___ft2,Shilpa
cdp.stargate.erasure_code.test_erasure_on_off_io_integrity.ErasureOnOffIOIntegrityTest~~~Inline_EC.test_erasure_on_off_io_integrity___component_ei_ft2,Shilpa
cdp.stargate.qos_policy.api.test_qos_policy_api.TestQOSPolicyApi.test_storage_qos_individual_policy_vm_creation_batch,Shilpa
cdp.stargate.qos_policy.api.error_injection.test_qos_policy_error_injection.TestQOSPolicyErrorInjection.test_storage_qos_individual_policy_stop_stargate_create_policy,Shilpa
cdp.stargate.erasure_code.test_erasure_on_off_io_integrity.ErasureOnOffIOIntegrityTest.test_erasure_on_off_io_integrity___ft2,Shilpa
cdp.stargate.qos_policy.api.negative.test_qos_policy_negative.TestQOSPolicyNegative.test_qos_policy_individual_throttle_iops_less_than_100,Shilpa
cdp.stargate.erasure_code.test_erasure_on_off_io_integrity.ErasureOnOffIOIntegrityTest.test_erasure_on_off_io_integrity___component_ei_ft2,Shilpa
cdp.stargate.qos_policy.api.test_qos_policy_api.TestQOSPolicyApi.test_storage_qos_individual_policy_update_attr_on_vm___unhosted_vdisk,Shilpa
cdp.stargate.qos_policy.api.negative.test_qos_policy_negative.TestQOSPolicyNegative.test_qos_policy_individual_negative_throttle_limit,Shilpa
cdp.stargate.qos_policy.api.negative.test_qos_policy_negative.TestQOSPolicyNegative.test_qos_policy_individual_float_throttle_limit,Shilpa
cdp.stargate.qos_policy.api.test_qos_policy_api.TestQOSPolicyApi.test_storage_qos_individual_policy_during_vm_creation,Shilpa
cdp.stargate.erasure_code.rf_transition.test_ec_ctr_rf_transition.ECContainerRFChangeIntegrity~~~Inline_EC.test_ec_container_rf_change,Shilpa
cdp.stargate.erasure_code.rf_transition.test_ec_ctr_rf_transition.ECContainerRFChangeIntegrity.test_ec_container_rf_change,Shilpa
cdp.stargate.storage_policy.error_injection.test_ei.TestStoragePolicyErrorInjection.test_storage_policy___update_list_pollux,Shilpa
cdp.stargate.storage_policy.error_injection.test_ei.TestStoragePolicyErrorInjection.test_storage_policy___update_kanon,Shilpa
mercury.grpc_fanout.test_grpc_fanout.TestGRPCFanout.test_fanout_vm_crud___ei_3n,Shilpa
cdp.stargate.storage_policy.encryption.test_sp_encryption.TestSPEncryption.test_encryption___stargate,Shilpa
cdp.stargate.storage_policy.compliance.test_storage_compliance.TestStorageCompliance.test_storage_compliance___throttling,Shilpa
cdp.stargate.storage_policy.encryption.test_sp_encryption.TestSPEncryption.test_encryption___curator,Shilpa
manageability.api.enhanced_pc_rbac.storage_containers.test_rbac_storage_containers.TestRbacStorageContainers.test_rbac_storage_containers,Shilpa
manageability.ui.pc.qos.test_qos.QOSTest.test_toggel_btw_iops_and_throughtput_single_vm,Shilpa
manageability.ui.pc.qos.test_qos.QOSTest.test_set_throughput_for_single_vm___min_limit,Shilpa
manageability.ui.pc.qos.test_qos.QOSTest.test_set_throughput_for_single_vm___max_limit,Shilpa
manageability.ui.pc.qos.test_qos.QOSTest.test_set_throughput_batch_action_with_full_override,Shilpa
manageability.ui.pc.qos.test_qos.QOSTest.test_set_qos_attribute_empty,Shilpa
manageability.ui.pc.qos.test_qos.QOSTest.test_set_iops_for_single_vm___min_limit,Shilpa
manageability.ui.pc.qos.test_qos.QOSTest.test_set_iops_for_single_vm___max_limit,Shilpa
manageability.ui.pc.qos.test_qos.QOSTest.test_set_iops_batch_action_with_full_override,Shilpa
manageability.ui.pc.qos.test_qos.QOSTest.test_remove_qos_attribute_batch_action_with_partial_override,Shilpa
manageability.v4.storage_container.test_sdk_sc_crud.TestContainerV4SDK.test_ctr_clear_reserved_space,Shilpa
manageability.v4.rbac.test_container_v4_rbac_api.TestContainerV4Api.test_ctr_clear_reserved_space_rbac,Shilpa
cdp.hades.disk_operations.test_disk_operations.TestDiskOperations.test_remove_add_disk,Shilpa
cdp.hades.disk_operator_tool.test_disk_operator_binary.TestDiskOperationsBinary.test_disk_operations,Shilpa
cdp.hades.disk_error_parser.test_disk_error_parser.TestDiskErrorParser.test_disk_error_parser,Shilpa
cdp.hades.disk_health_monitor.test_disk_health_monitor.DiskHealthMonitorTest.test_disk_health_monitor,Shilpa
cdp.stargate.mixed_capacity_support.test_mixed_cap.MixedCapacitySupportTest.test_disk_remove_add___lesser_capacity_ssd_capacity_upgrade,Shilpa
cdp.stargate.mixed_capacity_support.test_mixed_cap.MixedCapacitySupportTest.test_disk_remove_add___higher_capacity_ssd,Shilpa
cdp.stargate.mixed_capacity_support.test_mixed_cap.MixedCapacitySupportTest.test_disk_remove_add___higher_capacity_hdd_stop_zookeeper,Shilpa
cdp.stargate.mixed_capacity_support.test_mixed_cap.MixedCapacitySupportTest.test_disk_remove_add___higher_capacity_hdd_rolling_reboot,Shilpa
cdp.stargate.mixed_capacity_support.test_mixed_cap.MixedCapacitySupportTest.test_disk_remove_add___higher_capacity_blockstore_disk,Shilpa
cdp.hades.disk_operations.test_disk_operations_multi_cluster.TestMultiClusterDiskOperations.test_disk_swap_between_clusters,Shilpa
cdp.hades.disk_operations.test_disk_operations.TestDiskOperations.test_remove_add_disk___different_node,Shilpa
cdp.stargate.mixed_capacity_support.test_mixed_cap.MixedCapacitySupportTest.test_disk_remove_add___same_capacity_ssd,Shilpa
cdp.stargate.mixed_capacity_support.test_mixed_cap.MixedCapacitySupportTest.test_disk_remove_add___lesser_capacity_ssd_rma,Shilpa
cdp.stargate.mixed_capacity_support.test_mixed_cap.MixedCapacitySupportTest.test_disk_remove_add___higher_capacity_hdd,Shilpa
cdp.hades.disk_operations.test_disk_operations.TestDiskOperations.test_add_new_disk,Shilpa
cdp.hades.bad_disk_tests.test_bad_disk_on_reboot.HandleBadDiskTest.test_disk_partition_removal,Shilpa
cdp.stargate.erasure_code.erasure_decode.test_erasure_decode_io_integrity.ErasureDecodeIOIntegrity.test_erasure_decode_io_integrity,Shilpa
cdp.stargate.erasure_code.erasure_decode.test_erasure_decode_io_integrity.ErasureDecodeIOIntegrity.test_erasure_component_ei_decode_io_integrity,Shilpa
cdp.stargate.dedup.dedup_snapshot_clone.test_dedup_snapshot_clone.DedupSnapshotCloneTest.test_dedup_saving___snapshot_only_non_overwrite,Shilpa
cdp.stargate.dedup.dedup_snapshot_clone.test_dedup_snapshot_clone.DedupSnapshotCloneTest.test_dedup_saving___snapshot_clone_mix_overwrite,Shilpa
cdp.stargate.erasure_code.power_cycling.test_ec_power_cycle_io_integrity.ECPowerCycleIOIntegrityTest.test_io_integrity_svm_power_cycle___system_crash,Shilpa
cdp.stargate.erasure_code.power_cycling.test_ec_power_cycle_io_integrity.ECPowerCycleIOIntegrityTest.test_io_integrity_svm_power_cycle___mixed,Shilpa
cdp.stargate.erasure_code.power_cycling.test_ec_power_cycle_io_integrity.ECPowerCycleIOIntegrityTest.test_io_integrity_svm_power_cycle,Shilpa
cdp.stargate.erasure_code.power_cycling.test_ec_power_cycle_io_integrity.ECPowerCycleIOIntegrityTest.test_io_integrity_node_power_cycle,Shilpa
cdp.stargate.erasure_code.test_ec_mixed_snapshot_io_integrity.ECMixedSnapshotIOIntegrityTest.test_io_integrity___gflag_ei,Shilpa
cdp.stargate.erasure_code.test_ec_mixed_snapshot_io_integrity.ECMixedSnapshotIOIntegrityTest.test_io_integrity___block_io_integrity,Shilpa
cdp.stargate.erasure_code.test_ec_mixed_snapshot_io_integrity.ECMixedSnapshotIOIntegrityTest.test_io_integrity,Shilpa
cdp.stargate.erasure_code.node_down.test_ec_node_down_integrity.ECNodeDownIntegrityTest.test_ec_node_down_integrity___erasure_one_block_down,Shilpa
cdp.stargate.erasure_code.test_ec_mixed_io_integrity.ECMixedIOIntegrityTest.test_io_integrity,Shilpa
cdp.stargate.erasure_code.disk_operations.test_erasure_disk_remove_add_integrity.ECDiskRemoveAdd.test_disk_remove_add_integrity___remove_primary_curator_disk,Shilpa
cdp.stargate.erasure_code.disk_operations.test_erasure_disk_remove_add_integrity.ECDiskRemoveAdd.test_disk_remove_add_integrity___remove_metadata_disk,Shilpa
cdp.stargate.erasure_code.disk_operations.test_erasure_disk_remove_add_integrity.ECDiskRemoveAdd.test_disk_remove_add_integrity___remove_hdd,Shilpa
cdp.stargate.erasure_code.test_erasure_on_off_io_integrity.ErasureOnOffIOIntegrityTest.test_erasure_on_off_io_integrity,Shilpa
cdp.stargate.erasure_code.test_erasure_on_off_io_integrity.ErasureOnOffIOIntegrityTest.test_erasure_on_off_io_integrity___component_ei,Shilpa
cdp.stargate.dedup.dedup_snapshot_clone.test_dedup_snapshot_clone.DedupSnapshotCloneTest~~~AES.test_dedup_saving___snapshot_clone_mix_non_overwrite,Shilpa
cdp.stargate.dedup.dedup_snapshot_clone.test_dedup_snapshot_clone.DedupSnapshotCloneTest.test_dedup_saving___snapshot_only_overwrite,Shilpa
cdp.stargate.dedup.test_on_disk_dedup_enabled.OnDiskDedupEnabledTest.test_dedup_ratio,Shilpa
cdp.stargate.erasure_code.test_ec_mixed_snapshot_io_integrity.ECMixedSnapshotIOIntegrityTest.test_ei_io_integrity___block_io_integrity,Shilpa
cdp.stargate.erasure_code.test_ec_mixed_snapshot_io_integrity.ECMixedSnapshotIOIntegrityTest.test_ei_io_integrity,Shilpa
cdp.stargate.erasure_code.test_erasure_overwrite_with_checksum_size_toggle.ErasureOverwriteChecksumToggleTest.test_erasure_integrity,Shilpa
cdp.stargate.erasure_code.test_erasure_egroup_ei_mixed_io_integrity.ECEgroupEIMixedIOIntegrityTest.test_io_integrity,Shilpa
cdp.stargate.qos_policy.vm_throttling.test_qos_policy.TestQOSPolicy.test_policy_crud___impact_on_non_throttle_vms,Shilpa
cdp.stargate.qos_policy.vm_throttling.test_qos_policy.TestQOSPolicy.test_policy_crud___reset_policy_during_update,Shilpa
cdp.stargate.qos_policy.vm_throttling.test_qos_policy.TestQOSPolicy.test_policy_crud___disk_add_remove,Shilpa
cdp.stargate.qos_policy.vm_throttling.test_qos_policy.TestQOSPolicy.test_policy_crud___bursty_IO,Shilpa
cdp.stargate.qos_policy.vm_throttling.test_qos_policy.TestQOSPolicy.test_policy_advance___ei_stargate,Shilpa
cdp.stargate.qos_policy.vm_throttling.test_qos_policy.TestQOSPolicy.test_policy_advance___clone,Shilpa
cdp.stargate.qos_policy.vm_throttling.test_qos_policy.TestQOSPolicy.test_policy_advance___migration_error_injection,Shilpa
cdp.stargate.qos_policy.vm_throttling.test_qos_policy.TestQOSPolicy.test_policy_advance,Shilpa
cdp.stargate.storage_policy.rf.test_sp_rf.TestSPRF.test_rf___node_offline_rebuild_disk_balancing_ilm_RF3_SP,Shilpa
cdp.stargate.storage_policy.rf.test_sp_rf.TestSPRF.test_rf___node_offline_rebuild_disk_balancing_ilm_RF2_SP,Shilpa
cdp.stargate.storage_policy.rf.test_sp_rf.TestSPRF.test_rf___RF,Shilpa
mercury.s3m.test_s3m_pc.TestSessionManagementPC.test_session_load_balancing___ei_idf,Shilpa
